area_name,fips,state,studio_rent,one_bed_rent,two_bed_rent,three_bed_rent,four_bed_rent,private_studio_rent,private_one_bed_rent,private_two_bed_rent,private_three_bed_rent,private_four_bed_rent
"Orange County, VT",5001779975,50.0,852,857,1125,1427,1511,937.2,985.55,1327.5,1712.3999999999999,1843.42
"Orange County, VT",5001784175,50.0,852,857,1125,1427,1511,937.2,985.55,1327.5,1712.3999999999999,1843.42
"Orleans County, VT",5001900475,50.0,706,844,953,1241,1318,776.6,970.5999999999999,1124.54,1489.2,1607.96
"Orleans County, VT",5001903550,50.0,706,844,953,1241,1318,776.6,970.5999999999999,1124.54,1489.2,1607.96
"Orleans County, VT",5001909850,50.0,706,844,953,1241,1318,776.6,970.5999999999999,1124.54,1489.2,1607.96
"Orleans County, VT",5001913150,50.0,706,844,953,1241,1318,776.6,970.5999999999999,1124.54,1489.2,1607.96
"Orleans County, VT",5001916150,50.0,706,844,953,1241,1318,776.6,970.5999999999999,1124.54,1489.2,1607.96
"Orleans County, VT",5001916300,50.0,706,844,953,1241,1318,776.6,970.5999999999999,1124.54,1489.2,1607.96
"Orleans County, VT",5001917350,50.0,706,844,953,1241,1318,776.6,970.5999999999999,1124.54,1489.2,1607.96
"Orleans County, VT",5001928075,50.0,706,844,953,1241,1318,776.6,970.5999999999999,1124.54,1489.2,1607.96
"Orleans County, VT",5001930175,50.0,706,844,953,1241,1318,776.6,970.5999999999999,1124.54,1489.2,1607.96
"Orleans County, VT",5001933775,50.0,706,844,953,1241,1318,776.6,970.5999999999999,1124.54,1489.2,1607.96
"Orleans County, VT",5001935575,50.0,706,844,953,1241,1318,776.6,970.5999999999999,1124.54,1489.2,1607.96
"Orleans County, VT",5001936325,50.0,706,844,953,1241,1318,776.6,970.5999999999999,1124.54,1489.2,1607.96
"Orleans County, VT",5001940525,50.0,706,844,953,1241,1318,776.6,970.5999999999999,1124.54,1489.2,1607.96
"Orleans County, VT",5001946450,50.0,706,844,953,1241,1318,776.6,970.5999999999999,1124.54,1489.2,1607.96
"Orleans County, VT",5001948850,50.0,706,844,953,1241,1318,776.6,970.5999999999999,1124.54,1489.2,1607.96
"Orleans County, VT",5001948925,50.0,706,844,953,1241,1318,776.6,970.5999999999999,1124.54,1489.2,1607.96
"Orleans County, VT",5001973525,50.0,706,844,953,1241,1318,776.6,970.5999999999999,1124.54,1489.2,1607.96
"Orleans County, VT",5001980200,50.0,706,844,953,1241,1318,776.6,970.5999999999999,1124.54,1489.2,1607.96
"Orleans County, VT",5001981700,50.0,706,844,953,1241,1318,776.6,970.5999999999999,1124.54,1489.2,1607.96
"Rutland County, VT",5002105200,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002107750,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002111950,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002114350,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002114500,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002116825,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002125375,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002134450,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002135425,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002137685,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002144125,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002144800,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002147200,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002147425,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002154250,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002155450,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002155600,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002156875,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002157250,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002161225,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002161300,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002165275,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002171050,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002172925,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002175925,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002177950,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002180875,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Rutland County, VT",5002182300,50.0,904,911,1088,1440,1825,994.4000000000001,1047.6499999999999,1283.84,1728.0,2226.5
"Washington County, VT",5002303175,50.0,839,953,1255,1584,1690,922.9000000000001,1095.9499999999998,1480.8999999999999,1900.8,2061.8
"Washington County, VT",5002303250,50.0,839,953,1255,1584,1690,922.9000000000001,1095.9499999999998,1480.8999999999999,1900.8,2061.8
"Washington County, VT",5002305650,50.0,839,953,1255,1584,1690,922.9000000000001,1095.9499999999998,1480.8999999999999,1900.8,2061.8
"Washington County, VT",5002311125,50.0,839,953,1255,1584,1690,922.9000000000001,1095.9499999999998,1480.8999999999999,1900.8,2061.8
"Washington County, VT",5002311350,50.0,839,953,1255,1584,1690,922.9000000000001,1095.9499999999998,1480.8999999999999,1900.8,2061.8
"Washington County, VT",5002318550,50.0,839,953,1255,1584,1690,922.9000000000001,1095.9499999999998,1480.8999999999999,1900.8,2061.8
"Washington County, VT",5002321925,50.0,839,953,1255,1584,1690,922.9000000000001,1095.9499999999998,1480.8999999999999,1900.8,2061.8
"Washington County, VT",5002325825,50.0,839,953,1255,1584,1690,922.9000000000001,1095.9499999999998,1480.8999999999999,1900.8,2061.8
"Washington County, VT",5002343600,50.0,839,953,1255,1584,1690,922.9000000000001,1095.9499999999998,1480.8999999999999,1900.8,2061.8
"Washington County, VT",5002344500,50.0,839,953,1255,1584,1690,922.9000000000001,1095.9499999999998,1480.8999999999999,1900.8,2061.8
"Washington County, VT",5002346000,50.0,839,953,1255,1584,1690,922.9000000000001,1095.9499999999998,1480.8999999999999,1900.8,2061.8
"Washington County, VT",5002346225,50.0,839,953,1255,1584,1690,922.9000000000001,1095.9499999999998,1480.8999999999999,1900.8,2061.8
"Washington County, VT",5002350275,50.0,839,953,1255,1584,1690,922.9000000000001,1095.9499999999998,1480.8999999999999,1900.8,2061.8
"Washington County, VT",5002355825,50.0,839,953,1255,1584,1690,922.9000000000001,1095.9499999999998,1480.8999999999999,1900.8,2061.8
"Washington County, VT",5002360625,50.0,839,953,1255,1584,1690,922.9000000000001,1095.9499999999998,1480.8999999999999,1900.8,2061.8
"Washington County, VT",5002375325,50.0,839,953,1255,1584,1690,922.9000000000001,1095.9499999999998,1480.8999999999999,1900.8,2061.8
"Washington County, VT",5002376525,50.0,839,953,1255,1584,1690,922.9000000000001,1095.9499999999998,1480.8999999999999,1900.8,2061.8
"Washington County, VT",5002376975,50.0,839,953,1255,1584,1690,922.9000000000001,1095.9499999999998,1480.8999999999999,1900.8,2061.8
"Washington County, VT",5002385525,50.0,839,953,1255,1584,1690,922.9000000000001,1095.9499999999998,1480.8999999999999,1900.8,2061.8
"Washington County, VT",5002386125,50.0,839,953,1255,1584,1690,922.9000000000001,1095.9499999999998,1480.8999999999999,1900.8,2061.8
"Windham County, VT",5002501900,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002507900,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002509475,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002517875,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002518325,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002528900,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002530925,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002531150,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002536175,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002540225,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002543375,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002548400,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002557700,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002560250,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002565762,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002570750,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002573300,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002574800,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002576225,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002581400,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002583950,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002584700,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windham County, VT",5002584850,50.0,803,945,1150,1426,1545,883.3000000000001,1086.75,1357.0,1711.2,1884.8999999999999
"Windsor County, VT",5002701300,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002702575,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002702725,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002705800,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002708275,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002712250,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002713675,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002732275,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002732425,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002741275,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002752900,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002756050,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002756350,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002758375,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002760100,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002760850,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002763775,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002769550,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002770375,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002777500,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002782000,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002783050,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002784925,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Windsor County, VT",5002785975,50.0,841,982,1129,1536,1542,925.1,1129.3,1332.22,1843.1999999999998,1881.24
"Accomack County, VA",5100199999,51.0,588,702,793,1123,1351,646.8000000000001,807.3,935.7399999999999,1347.6,1648.22
"Alleghany County-Clifton Forge city-Covington city, VA HUD Nonmet",5100599999,51.0,647,651,812,1028,1173,711.7,748.65,958.16,1233.6,1431.06
"Bath County, VA",5101799999,51.0,590,637,795,1052,1196,649.0,732.55,938.0999999999999,1262.3999999999999,1459.12
"Bland County, VA",5102199999,51.0,588,636,793,1127,1193,646.8000000000001,731.4,935.7399999999999,1352.3999999999999,1455.46
"Brunswick County, VA",5102599999,51.0,588,602,793,1104,1254,646.8000000000001,692.3,935.7399999999999,1324.8,1529.8799999999999
"Buchanan County, VA",5102799999,51.0,687,702,793,997,1065,755.7,807.3,935.7399999999999,1196.3999999999999,1299.3
"Buckingham County, VA HUD Metro FMR Area",5102999999,51.0,630,742,849,1087,1162,693.0,853.3,1001.8199999999999,1304.3999999999999,1417.6399999999999
"Carroll County-Galax city, VA HUD Nonmetro FMR Area",5103599999,51.0,588,643,793,1120,1202,646.8000000000001,739.4499999999999,935.7399999999999,1344.0,1466.44
"Charlotte County, VA",5103799999,51.0,588,602,793,1009,1255,646.8000000000001,692.3,935.7399999999999,1210.8,1531.1
"Culpeper County, VA HUD Metro FMR Area",5104799999,51.0,863,869,1144,1485,1851,949.3000000000001,999.3499999999999,1349.9199999999998,1782.0,2258.22
"Cumberland County, VA",5104999999,51.0,705,762,951,1157,1562,775.5000000000001,876.3,1122.1799999999998,1388.3999999999999,1905.6399999999999
"Dickenson County, VA",5105199999,51.0,588,636,793,965,1199,646.8000000000001,731.4,935.7399999999999,1158.0,1462.78
"Essex County, VA",5105799999,51.0,690,746,930,1188,1400,759.0000000000001,857.9,1097.3999999999999,1425.6,1708.0
"Floyd County, VA HUD Metro FMR Area",5106399999,51.0,588,636,793,1127,1186,646.8000000000001,731.4,935.7399999999999,1352.3999999999999,1446.92
"Franklin County, VA HUD Metro FMR Area",5106799999,51.0,681,690,908,1105,1242,749.1,793.4999999999999,1071.44,1326.0,1515.24
"Giles County, VA HUD Metro FMR Area",5107199999,51.0,665,702,793,1069,1101,731.5000000000001,807.3,935.7399999999999,1282.8,1343.22
"Grayson County, VA",5107799999,51.0,588,636,793,1116,1191,646.8000000000001,731.4,935.7399999999999,1339.2,1453.02
"Greensville County-Emporia city, VA HUD Nonmetro FMR Area",5108199999,51.0,623,638,840,1124,1128,685.3000000000001,733.6999999999999,991.1999999999999,1348.8,1376.16
"Halifax County, VA",5108399999,51.0,588,637,793,1037,1084,646.8000000000001,732.55,935.7399999999999,1244.3999999999999,1322.48
"Henry County-Martinsville city, VA HUD Nonmetro FMR Area",5108999999,51.0,598,602,793,984,1146,657.8000000000001,692.3,935.7399999999999,1180.8,1398.12
"Highland County, VA",5109199999,51.0,590,637,795,1052,1196,649.0,732.55,938.0999999999999,1262.3999999999999,1459.12
"King and Queen County, VA",5109799999,51.0,781,799,902,1282,1419,859.1,918.8499999999999,1064.36,1538.3999999999999,1731.18
"King George County, VA",5109999999,51.0,897,983,1209,1718,2059,986.7,1130.4499999999998,1426.62,2061.6,2511.98
"Lancaster County, VA",5110399999,51.0,765,827,1031,1255,1385,841.5000000000001,951.05,1216.58,1506.0,1689.7
"Lee County, VA",5110599999,51.0,588,675,793,1014,1173,646.8000000000001,776.2499999999999,935.7399999999999,1216.8,1431.06
"Louisa County, VA",5110999999,51.0,840,859,970,1367,1652,924.0000000000001,987.8499999999999,1144.6,1640.3999999999999,2015.44
"Lunenburg County, VA",5111199999,51.0,588,611,793,1093,1351,646.8000000000001,702.65,935.7399999999999,1311.6,1648.22
"Madison County, VA",5111399999,51.0,743,748,984,1225,1462,817.3000000000001,860.1999999999999,1161.12,1470.0,1783.6399999999999
"Mecklenburg County, VA",5111799999,51.0,606,662,817,1088,1098,666.6,761.3,964.06,1305.6,1339.56
"Middlesex County, VA",5111999999,51.0,777,796,1048,1275,1577,854.7,915.4,1236.6399999999999,1530.0,1923.94
"Northampton County, VA",5113199999,51.0,636,660,857,1178,1365,699.6,758.9999999999999,1011.26,1413.6,1665.3
"Northumberland County, VA",5113399999,51.0,753,814,1015,1291,1528,828.3000000000001,936.0999999999999,1197.7,1549.2,1864.1599999999999
"Nottoway County, VA",5113599999,51.0,618,688,833,1131,1325,679.8000000000001,791.1999999999999,982.9399999999999,1357.2,1616.5
"Orange County, VA",5113799999,51.0,782,830,1054,1394,1616,860.2,954.4999999999999,1243.72,1672.8,1971.52
"Page County, VA",5113999999,51.0,593,708,800,1039,1363,652.3000000000001,814.1999999999999,944.0,1246.8,1662.86
"Patrick County, VA",5114199999,51.0,588,702,793,995,1193,646.8000000000001,807.3,935.7399999999999,1194.0,1455.46
"Pittsylvania County-Danville city, VA HUD Nonmetro FMR Area",5114399999,51.0,530,625,793,1060,1179,583.0,718.75,935.7399999999999,1272.0,1438.3799999999999
"Prince Edward County, VA",5114799999,51.0,700,760,944,1149,1421,770.0000000000001,873.9999999999999,1113.9199999999998,1378.8,1733.62
"Pulaski County, VA HUD Metro FMR Area",5115599999,51.0,665,702,793,1103,1351,731.5000000000001,807.3,935.7399999999999,1323.6,1648.22
"Rappahannock County, VA HUD Metro FMR Area",5115799999,51.0,940,946,1096,1381,1628,1034.0,1087.8999999999999,1293.28,1657.2,1986.1599999999999
"Richmond County, VA",5115999999,51.0,723,782,975,1187,1467,795.3000000000001,899.3,1150.5,1424.3999999999999,1789.74
"Rockbridge County-Buena Vista city-Lexington city, VA HUD Nonmetr",5116399999,51.0,615,735,830,1172,1197,676.5,845.2499999999999,979.4,1406.3999999999999,1460.34
"Russell County, VA",5116799999,51.0,588,602,793,972,1065,646.8000000000001,692.3,935.7399999999999,1166.3999999999999,1299.3
"Shenandoah County, VA",5117199999,51.0,650,747,972,1368,1373,715.0000000000001,859.05,1146.96,1641.6,1675.06
